object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of windget adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Euclidean Diameter,Length of the Skeleton,Center of the Skeleton_0,Center of the Skeleton_1,Diameter,Number of Holes,Number of Branches,Average Branch Length,Convex Hull Area,Object Area,Convex Hull Center_0,Convex Hull Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Mean Defect Area,Number of Defects,Variance of Defect Area,Skewness of Defect Area,Object Center_0,Object Center_1,Convexity,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Bounding Box Minimum_0,Bounding Box Minimum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Size in pixels,Center of the object_0,Center of the object_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2
12,0,13,0,nymph,0.1,0.415,0.465,0.0,0.02,0.0,341.35318,7092.1733,1576.0,728.0,385.54623,0.0,198.0,35.819057,71583.0,49828.0,1561.0,733.0,1543.768,770.8857,2.313356,138.5936,5438.75,4.0,35216996.0,1.5876577,1568.5236,716.45905,0.69608706,73.21533,62.68967,63.12149,62.68967,68.57872,63.789333,63.12149,63.789333,77.60761,1450.0,573.0,0.0,0.0,2.0,73.21533,68.57872,77.60761,49828.0,1568.5236,716.45905,0.44983545,-0.89311147,0.89311147,0.44983545,0.57547265,-0.6596566,-0.48340914,0.5637418,-0.10825344,0.81882626,0.5924748,0.74373007,-0.30957907,1673.0,894.0,1.9307854,2.1277678,2.8997312,25.16304,17.397608,24.242535,81.309875,50.001328,8.391511,11.48485,15.530743,1253824.0,866888.0,1207957.0,131.0,129.0,127.0,978.79614,1046.3647,936.6167,1046.3647,1137.477,1027.9846,936.6167,1027.9846,1009.90094,32.0,23.0,22.0,978.79614,1137.477,1009.90094,-0.8217123,-0.7645735,-0.78141195,110.5997,102.719025,109.61744,-0.8282549,-0.93119586,-0.550534,3217124.0,2987891.0,3188552.0,145.0,141.0,153.0
13,0,14,0,nymph,0.08,0.2075,0.7125,0.0,0.0,0.0,344.4256,7031.941,1826.0,761.0,425.17368,0.0,217.0,32.40526,86268.0,47245.0,1863.0,739.5,1871.9169,703.7836,2.375348,130.04208,7804.6,5.0,121864110.0,1.6431669,1855.6349,769.0007,0.5476538,151.36201,121.404335,97.41515,121.404335,108.872826,86.726006,97.41515,86.726006,90.27791,1727.0,582.0,0.0,0.0,0.0,151.36201,108.872826,90.27791,47245.0,1855.6349,769.0007,0.69343704,-0.7205172,0.7205172,0.69343704,0.66602707,-0.5271897,-0.5277111,0.5670155,-0.10185289,0.8173857,0.48466617,0.8436214,-0.23108795,2000.0,898.0,1.6612656,1.6032478,1.8131795,24.718742,20.681871,26.60527,88.60686,46.361015,3.4033885,3.713824,4.459265,1167837.0,977115.0,1256966.0,100.0,93.0,85.0,908.4348,932.30206,887.43066,932.30206,973.71344,935.2966,887.43066,935.2966,968.39984,28.0,24.0,29.0,908.4348,973.71344,968.39984,-0.9945962,-0.89293826,-0.80055517,113.95421,106.692444,113.757,-0.40874705,-0.64441496,-0.47345844,3551383.0,3325070.0,3545237.0,148.0,142.0,158.0
14,0,15,0,molt,0.0,0.0,0.0,0.1,0.02,0.88,48.507732,121.98276,1696.0,621.0,57.04163,1.0,7.0,14.322119,1275.0,688.0,1700.0,623.0,1701.8893,627.1789,0.8220712,16.874552,97.833336,6.0,12810.967,1.2354972,1698.3881,619.4346,0.5396078,218.65007,248.07812,249.86827,248.07812,293.4499,300.74908,249.86827,300.74908,355.70416,1688.0,598.0,72.0,61.0,63.0,218.65007,293.4499,355.70416,688.0,1698.3881,619.4346,-0.067256905,-0.9977357,0.9977357,-0.067256905,0.49913183,-0.5437662,-0.6746746,0.5880403,-0.3593177,0.72463745,0.63645583,0.7584254,-0.14040951,1713.0,649.0,-0.5320129,-0.25492916,-0.17710385,109.375,96.97384,102.24273,13.231215,5.1686234,-0.70755076,-0.9586566,-1.11777,75250.0,66718.0,70343.0,141.0,131.0,140.0,469.49258,531.58203,504.72537,531.58203,615.66693,588.6839,504.72537,588.6839,614.63635,39.0,26.0,33.0,469.49258,615.66693,614.63635,-1.3419977,-1.1139873,-0.8905942,120.525314,111.69846,116.33258,1.0330728,0.24921408,0.17922765,799806.0,741231.0,771983.0,145.0,138.0,150.0
15,0,16,0,apterous adult,0.1,0.6375,0.2425,0.0,0.02,0.0,275.74808,10059.034,525.0,813.0,462.60513,1.0,261.0,38.525032,104251.0,73561.0,529.0,788.0,522.25244,828.01764,-1.2312506,170.48329,5115.0,6.0,25094450.0,0.4772389,531.8151,771.30444,0.7056143,284.0489,247.82741,245.54495,247.82741,236.5277,234.25972,245.54495,234.25972,283.14844,389.0,603.0,0.0,0.0,0.0,284.0489,236.5277,283.14844,73561.0,531.8151,771.30444,0.12420028,-0.9922572,0.9922572,0.12420028,0.59596115,-0.5742726,-0.5612854,0.550322,-0.21693765,0.8062777,0.58478713,0.7893979,-0.18674845,670.0,974.0,2.3743486,2.621817,2.4350328,22.416117,18.041666,27.986364,90.47625,67.219864,6.8624783,9.376216,6.4444294,1648952.0,1327163.0,2058705.0,128.0,120.0,122.0,479.59656,515.827,463.6351,515.827,567.63055,517.2755,463.6351,517.2755,564.4008,16.0,17.0,19.0,479.59656,567.63055,564.4008,-1.8075291,-1.6097529,-1.2028801,117.80341,110.35587,117.554855,2.502252,1.5264599,0.6236576,4270256.0,4000290.0,4261246.0,140.0,133.0,147.0
16,0,17,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,40.81666,209.65181,1050.0,727.0,48.384777,0.0,27.0,7.7648816,1147.0,714.0,1048.0,731.0,1045.1525,734.9538,3.1883855,15.618203,86.6,5.0,12040.3,1.7913742,1049.7269,728.60223,0.62249345,181.72606,209.71077,164.98848,209.71077,253.11665,196.0606,164.98848,196.0606,178.1443,1033.0,713.0,81.0,68.0,76.0,181.72606,253.11665,178.1443,714.0,1049.7269,728.60223,0.3461846,-0.9381664,0.9381664,0.3461846,0.54731625,-0.35937682,-0.7558394,0.64890456,-0.38813326,0.6544275,0.5285525,0.8486465,-0.020769617,1064.0,750.0,0.3632267,0.54284614,0.4624485,106.606445,95.414566,97.39776,9.692531,6.405523,-0.8853255,-0.7444398,-0.87582064,76117.0,68126.0,69542.0,134.0,131.0,134.0,511.2056,558.28925,618.08203,558.28925,617.951,679.9916,618.08203,679.9916,800.6177,46.0,35.0,30.0,511.2056,617.951,800.6177,-0.86391354,-0.73083633,-0.66340965,112.89046,104.353165,105.68545,-0.34000182,-0.6708448,-0.6633688,681181.0,629667.0,637706.0,141.0,133.0,145.0
17,0,18,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,53.600372,305.11984,1093.0,746.0,71.04163,1.0,39.0,7.5290914,1800.0,924.0,1093.5,750.5,1094.8276,754.85504,-1.4673754,19.118525,175.2,5.0,34314.2,0.6165935,1092.2413,746.3712,0.5133333,173.78531,193.86493,86.67682,193.86493,226.39459,94.502945,86.67682,94.502945,71.12493,1079.0,721.0,70.0,62.0,73.0,173.78531,226.39459,71.12493,924.0,1092.2413,746.3712,-0.052890237,-0.9986003,0.9986003,-0.052890237,0.6232034,-0.116843216,-0.77328205,0.7099136,-0.33028623,0.6220399,0.32808557,0.9366209,0.122886926,1109.0,781.0,0.5730514,0.5542053,0.5005986,98.09524,87.02056,92.54112,15.143819,6.1156845,-0.5187015,-0.72165275,0.20526798,90640.0,80407.0,85508.0,134.0,126.0,123.0,666.0089,685.5302,562.591,685.5302,720.9912,587.8813,562.591,587.8813,547.5316,22.0,15.0,29.0,666.0089,720.9912,547.5316,-1.4480577,-1.206204,-1.0840795,113.50428,105.955124,110.800606,1.2180383,0.41557136,0.6648267,821998.0,767327.0,802418.0,141.0,134.0,143.0
18,0,19,0,nymph,0.19,0.33,0.45,0.0,0.03,0.0,351.141,1294.7515,1452.0,961.0,388.41632,0.0,16.0,80.92197,75348.0,47722.0,1440.5,960.5,1438.881,977.601,-4.9367385,121.94101,6906.5,4.0,48916480.0,0.17429803,1441.4373,950.60034,0.63335454,135.04338,122.64003,111.73301,122.64003,126.257095,109.63149,111.73301,109.63149,119.90033,1324.0,800.0,0.0,0.0,2.0,135.04338,126.257095,119.90033,47722.0,1441.4373,950.60034,0.47051892,-0.8823899,0.8823899,0.47051892,0.5989722,-0.48089892,-0.6402879,0.58079094,-0.28957772,0.76080656,0.55128413,0.8275754,-0.10585273,1558.0,1122.0,1.7247514,1.7683661,2.3168066,21.185429,17.60534,24.718536,85.154465,45.703384,4.703243,5.8036933,8.869039,1011011.0,840162.0,1179618.0,130.0,127.0,121.0,903.8471,927.4841,861.24384,927.4841,967.09064,905.8767,861.24384,905.8767,911.8274,19.0,16.0,24.0,903.8471,967.09064,911.8274,-1.1342564,-1.0495949,-0.92697364,113.44088,106.79918,112.46789,-0.17229995,-0.37493566,-0.41270196,3431700.0,3230782.0,3402266.0,144.0,139.0,151.0
19,0,20,0,molt,0.0,0.0,0.0,0.14,0.01,0.85,26.627054,77.01219,1736.0,849.0,29.384777,0.0,15.0,5.134146,408.0,203.0,1736.5,848.0,1736.0975,848.0049,-3.0662677,7.6921554,41.0,5.0,2648.5,0.6325692,1736.9064,847.99506,0.49754903,112.1887,119.34461,92.81909,119.34461,134.17554,104.09054,92.81909,104.09054,96.32444,1725.0,840.0,80.0,66.0,74.0,112.1887,134.17554,96.32444,203.0,1736.9064,847.99506,0.8860072,0.4636715,0.4636715,-0.8860072,0.575011,-0.4540718,-0.6805741,0.63412863,-0.2782619,0.72142303,0.5169557,0.84639776,-0.12793626,1749.0,857.0,0.9242256,0.6518021,0.40966013,98.5468,87.16256,93.655174,6.925192,2.676927,0.64446115,-0.09830246,0.06375277,20005.0,17694.0,19012.0,131.0,119.0,121.0,416.43643,434.80637,353.45856,434.80637,472.48917,394.542,353.45856,394.542,370.19653,32.0,32.0,56.0,416.43643,472.48917,370.19653,-1.4272424,-0.9966606,-0.50397766,121.60477,113.45948,120.9315,2.3121593,0.46451715,-0.46839774,571664.0,533373.0,568499.0,148.0,140.0,154.0
20,0,21,0,nymph,0.0,0.11,0.88,0.0,0.01,0.0,247.40656,4496.695,773.0,1001.0,293.4041,0.0,155.0,29.010935,50167.0,31962.0,779.0,1003.0,769.862,1018.2682,-5.6483407,101.351875,4551.25,4.0,19159672.0,0.055049527,784.20483,994.3035,0.637112,98.04334,76.02711,70.9152,76.02711,72.53237,69.58799,70.9152,69.58799,95.88091,669.0,890.0,7.0,1.0,3.0,98.04334,72.53237,95.88091,31962.0,784.20483,994.3035,0.7194412,-0.6945534,-0.6945534,-0.7194412,0.6071337,-0.6263198,-0.48899093,0.538573,-0.12810928,0.83278275,0.5842326,0.7689678,-0.25953948,890.0,1117.0,0.9849692,1.3476654,2.0874212,30.76397,21.266348,25.42732,64.70273,40.46019,0.71931666,2.2959082,5.7628913,983278.0,679715.0,812708.0,75.0,67.0,87.0,767.0259,845.0764,725.4217,845.0764,948.1211,819.5599,725.4217,819.5599,787.0423,26.0,24.0,19.0,767.0259,948.1211,787.0423,-0.92568743,-0.85341364,-0.8385773,110.754105,102.159676,108.89172,-0.62042034,-0.818334,-0.41142127,2675930.0,2468280.0,2630933.0,141.0,136.0,149.0
21,0,22,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,64.202805,114.39697,662.0,916.0,74.18377,0.0,5.0,22.879395,2226.0,897.0,661.5,918.0,660.383,917.27765,0.0,17.400284,443.0,3.0,111153.0,-1.4951781,663.15497,919.07025,0.40296495,116.80366,137.13263,94.311485,137.13263,173.39563,122.30359,94.311485,122.30359,117.30934,641.0,892.0,86.0,71.0,82.0,116.80366,173.39563,117.30934,897.0,663.15497,919.07025,0.62174314,-0.78322124,0.78322124,0.62174314,0.53845984,-0.44800752,-0.7136878,0.6699059,-0.28618142,0.6850739,0.51116246,0.84698844,-0.1460257,683.0,945.0,0.30147398,0.36909512,0.500002,108.37793,97.20067,101.79822,15.115509,5.4230947,-0.7339359,-0.7343732,-0.45618632,97215.0,87189.0,91313.0,134.0,128.0,132.0,472.30637,536.1599,522.8995,536.1599,619.7424,605.03845,522.8995,605.03845,663.6719,48.0,33.0,27.0,472.30637,619.7424,663.6719,-1.4144115,-1.2970082,-1.2896775,116.65216,108.0773,114.170166,0.9178883,0.5098834,0.9876221,839079.0,777400.0,821226.0,139.0,133.0,146.0
22,0,23,0,molt,0.0,0.0,0.0,0.03,0.03,0.94,63.702435,85.84062,1236.0,943.0,85.84062,0.0,2.0,42.92031,2688.0,1226.0,1238.5,941.5,1236.9863,941.026,-0.10328319,20.573391,292.4,5.0,95984.3,0.9133581,1240.305,942.06525,0.45610118,278.1461,300.24527,254.48477,300.24527,332.7686,279.66504,254.48477,279.66504,272.2928,1215.0,914.0,63.0,53.0,55.0,278.1461,332.7686,272.2928,1226.0,1240.305,942.06525,-0.50770664,-0.86153,0.86153,-0.50770664,0.56480086,-0.3862473,-0.7292551,0.619139,-0.3859124,0.6839141,0.54558855,0.83778554,-0.021177122,1263.0,970.0,0.77596307,0.97299874,0.9862373,91.882545,79.70636,81.81484,16.106823,7.6157618,-0.2811689,-0.045516744,0.12897569,112648.0,97720.0,100305.0,135.0,127.0,128.0,739.81836,783.7562,736.01886,783.7562,841.41504,784.5422,736.01886,784.5422,789.8995,26.0,16.0,22.0,739.81836,841.41504,789.8995,-1.3330053,-1.1996725,-1.0185325,114.21039,105.9369,111.309875,0.6376073,0.16007406,0.058556598,910371.0,844423.0,887251.0,142.0,137.0,146.0
23,0,24,0,molt,0.0,0.0,0.0,0.03,0.0,0.97,80.11242,235.7645,1605.0,935.0,94.08326,3.0,6.0,30.234861,2812.0,1248.0,1605.5,935.0,1606.7455,935.56586,0.9067945,20.286863,173.77777,9.0,85010.445,1.5963038,1603.9391,934.2909,0.44381222,180.74792,208.28586,188.70728,208.28586,248.19077,226.25905,188.70728,226.25905,223.23853,1568.0,917.0,77.0,66.0,63.0,180.74792,248.19077,223.23853,1248.0,1603.9391,934.2909,0.97197837,-0.23507026,-0.23507026,-0.97197837,0.5254103,-0.5443267,-0.6539514,0.6214902,-0.2794105,0.7319014,0.5811144,0.79097295,-0.19148856,1644.0,954.0,0.8296018,0.92952746,0.8058699,101.52164,89.76843,94.90064,21.269209,6.5460334,-0.26841238,-0.14197852,-0.1395576,126699.0,112031.0,118436.0,137.0,132.0,136.0,507.02155,539.565,533.44684,539.565,585.2534,579.7672,533.44684,579.7672,613.99475,35.0,26.0,29.0,507.02155,585.2534,613.99475,-2.201084,-1.9932573,-1.6200689,124.83779,117.72311,124.20341,4.2144713,3.1935604,2.0628502,1105938.0,1042909.0,1100318.0,148.0,141.0,154.0
24,0,25,0,molt,0.0,0.0,0.02,0.19,0.11,0.68,82.8734,341.04877,2409.0,992.0,103.15433,2.0,8.0,32.668785,5767.0,3147.0,2399.0,993.0,2395.9065,996.5981,-2.5730743,34.199474,436.66666,6.0,181089.86,0.22007397,2401.5754,990.00446,0.545691,122.800316,123.15267,109.708694,123.15267,128.85558,115.78022,109.708694,115.78022,128.38791,2363.0,954.0,91.0,78.0,82.0,122.800316,128.85558,128.38791,3147.0,2401.5754,990.00446,-0.4318296,-0.9019552,0.9019552,-0.4318296,0.5718822,-0.48071617,-0.66472757,0.59144104,-0.3199002,0.7401766,0.56846136,0.81644094,-0.10137002,2436.0,1033.0,1.7920742,1.8184143,1.4489489,110.12012,100.144264,106.85383,20.199282,13.81822,3.6097937,3.807849,2.7326794,346548.0,315154.0,336269.0,153.0,148.0,156.0,208.2328,227.96992,281.49106,227.96992,256.14557,315.40707,281.49106,315.40707,409.73795,94.0,81.0,88.0,208.2328,256.14557,409.73795,-1.0606195,-1.059827,-0.9948977,140.99222,134.43031,151.55133,-0.2697143,-0.28869566,-0.4280717,1413165.0,1347395.0,1518999.0,160.0,155.0,177.0
25,0,26,0,molt,0.0,0.0,0.01,0.31,0.13,0.55,83.09633,152.58073,2326.0,1011.0,105.81118,2.0,1.0,53.35534,4899.0,2262.0,2329.0,1010.0,2333.457,1007.9234,3.2706258,27.018892,329.625,8.0,377109.7,1.9582822,2323.8042,1012.42084,0.46172687,174.10527,192.63364,218.18074,192.63364,224.23932,265.21686,218.18074,265.21686,372.06778,2295.0,975.0,84.0,69.0,64.0,174.10527,224.23932,372.06778,2262.0,2323.8042,1012.42084,0.7005451,-0.71360815,0.71360815,0.7005451,0.46570262,-0.6109402,-0.6402134,0.5464466,-0.3705199,0.7510733,0.69607264,0.69961923,-0.16129413,2364.0,1046.0,0.15803088,0.0047238306,-0.056013655,113.31035,102.530945,108.156944,22.23522,9.26149,-0.18918033,-0.34947404,-0.4399308,256308.0,231925.0,244651.0,151.0,142.0,160.0,187.11206,205.71266,249.24956,205.71266,234.17883,284.43466,249.24956,284.43466,368.5938,92.0,81.0,84.0,187.11206,234.17883,368.5938,-0.8541718,-0.85307854,-0.79055125,137.33867,130.50215,147.17422,-0.57067764,-0.5598248,-0.64408565,1304580.0,1239640.0,1398008.0,158.0,152.0,174.0
26,0,27,0,apterous adult,0.19,0.5125,0.2975,0.0,0.0,0.0,383.02087,8711.829,1310.0,1179.0,412.86502,0.0,247.0,35.27056,97920.0,65347.0,1307.5,1177.0,1331.949,1171.7147,1.2673446,168.79579,6514.6,5.0,18930234.0,-0.5666797,1295.3131,1179.6345,0.6673509,97.38517,76.633736,78.383194,76.633736,77.4753,76.17541,78.383194,76.17541,99.346214,1116.0,1050.0,0.0,0.0,0.0,97.38517,77.4753,99.346214,65347.0,1295.3131,1179.6345,0.9970441,0.07683182,0.07683182,-0.9970441,0.59324723,-0.68138295,-0.42868984,0.53969395,-0.05848891,0.83982706,0.59731746,0.7295864,-0.33303988,1500.0,1305.0,2.1678672,2.7445083,2.6805875,21.938835,15.684163,23.35085,87.59209,60.65544,11.807387,19.047253,11.8799515,1433637.0,1024913.0,1525908.0,132.0,127.0,122.0,822.9566,874.8748,739.5018,874.8748,943.89404,803.12244,739.5018,803.12244,760.8113,21.0,14.0,27.0,822.9566,943.89404,760.8113,-1.2581085,-1.1743146,-0.94288194,115.79343,108.74839,115.94131,0.19162774,-0.08904382,-0.33535108,3858816.0,3624040.0,3863744.0,144.0,138.0,153.0
